id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm
34264515,Po dogovoru,Korišteno,Sarajevo - Centar,Josipa Štadlera,119.0,3,1,Centralno (Plin),Nije uneseno,34264515,2503,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34264950,450.000,Korišteno,Sarajevo - Centar,Nije uneseno,125.0,5,4,Centralno (gradsko),Nije uneseno,34264950,3772,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34287576,159.500,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,83.0,3,2,Plin,Laminat,34287576,6498,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34309053,300.000,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića,110.0,5,12,Centralno (Kotlovnica),Parket,34309053,11816,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
34321864,189.000,Korišteno,Ilidža,Butmirska cesta,74.0,2,5,Centralno (Kotlovnica),Parket,34321864,2915,2010-2020,Da,2.5,Da,Da,Nije uneseno,Da,True,Nije uneseno
34333973,150.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,90.0,4,3,Centralno (Plin),Nije uneseno,34333973,7804,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34338542,231.000,Korišteno,Stari Grad,Dzenetica cikma,77.0,3,4,Centralno (Plin),Parket,34338542,15769,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34354058,255.000,Korišteno,Stari Grad,Bistrik medresa,69.0,3,1,Centralno (Plin),Parket,34354058,4397,2000-2009,Da,14,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34359918,320.000,Korišteno,Sarajevo - Centar,Hamze Hume,95.0,3,1,Ostalo,Parket,34359918,1517,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34361928,160.000,Novo,"Sarajevo, Novi Grad",Adema Buće,82.0,3,4,Plin,Nije uneseno,34361928,2271,2000-2009,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34379426,125.000,Korišteno,Novo Sarajevo,Avde Smajlovića,57.0,2,1,Centralno (Plin),Parket,34379426,13529,1980-1989,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34485526,370.000,Korišteno,Sarajevo - Centar,Merhemića Trg,128.0,4,4,Centralno (gradsko),Nije uneseno,34485526,6361,1980-1989,Da,10,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
34486897,199.000,Korišteno,Ilidža,Jahijela Fincija,84.0,4,1,Centralno (gradsko),Parket,34486897,6784,1980-1989,Da,8,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34509572,90.000,Korišteno,Ilidža,"Stupska 21, A4",45.0,2,13,Centralno (Kotlovnica),Parket,34509572,27695,2010-2019,Nije uneseno,Francuski balkon,Da,Da,Da,Nije uneseno,True,Da
34541979,Po dogovoru,Korišteno,Sarajevo - Centar,Branilaca Sarajeva,63.0,2,4,Ostalo,Parket,34541979,6622,Nije uneseno,Da,3,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34545443,118.000,Korišteno,Ilidža,Pijacna 116,62.0,3,4,Struja,Nije uneseno,34545443,14907,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34561230,240.000,Korišteno,Novo Sarajevo,Derviša Numića 55,196.0,3,1,Struja,Parket,34561230,5702,1970-1979,Da,4,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34562709,95.000,Korišteno,Ilidža,Stupska,44.0,2,13,Centralno (Kotlovnica),Parket,34562709,9767,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
34603068,168.000,Korišteno,Sarajevo - Centar,Dolina,56.0,3,3,Centralno (Plin),Parket,34603068,4242,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34605615,799.000,Korišteno,Novo Sarajevo,Zmaja od Bosne,168.0,3,4,Centralno (Plin),Laminat,34605615,15732,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Da,Da,Nije uneseno,Da
34623056,210.000,Novo,Ilidža,Nije uneseno,101.0,4,6,Centralno (Plin),Parket,34623056,4269,2010-2019,Da,8,Da,Da,Nije uneseno,Da,True,Nije uneseno
34627205,189.000,Korišteno,Sarajevo - Centar,Nije uneseno,80.0,3,4,Plin,Nije uneseno,34627205,6886,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
34673059,190.000,Korišteno,Sarajevo - Centar,Čobanija,85.0,3,3,Centralno (gradsko),Parket,34673059,6377,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34674910,220.000,Korišteno,Sarajevo - Centar,Zaima Šarca 34,83.0,4,3,Centralno (gradsko),Parket,34674910,3371,1980-1989,Da,9,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
34686222,295.000,Korišteno,Stari Grad,Ferhadija,85.0,3,2,Plin,Nije uneseno,34686222,5650,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34692495,183.000,Korišteno,Ilidža,Butmirska,73.0,2,5,Centralno (Kotlovnica),Parket,34692495,5988,2010-2020,Da,4,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
34706201,285.000,Korišteno,Sarajevo - Centar,Cobanija,139.5,4,3,Centralno (gradsko),Parket,34706201,4954,Nije uneseno,Da,2,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
34733173,125.000,Korišteno,Ilidža,JAHIJELA FINCIJA,82.0,3,4,Centralno (Kotlovnica),Parket,34733173,11235,1980-1989,Da,8,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Da
34754535,200.000,Novo,Sarajevo - Centar,Muamera Omerbegovića,50.0,1,1,Centralno (Plin),Parket,34754535,7282,2010-2019,Da,6,Da,Da,Da,Da,True,Da
34760855,45.000,Korišteno,Novo Sarajevo,Muhameda ef.Pandže,42.0,1,Prizemlje,Plin,Brodski,34760855,13798,1980-1989,Da,81,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34763737,314.000,Korišteno,Sarajevo - Centar,Sutjeska,106.0,3,1,Plin,Parket,34763737,4360,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34766830,89.000,Korišteno,Novo Sarajevo,Džemala Bijedića,52.0,2,Suteren,Centralno (gradsko),Parket,34766830,41452,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34780629,175.000,Korišteno,Stari Grad,Sime Milutinovića,69.0,3,5,Centralno (Plin),Parket,34780629,7250,Nije uneseno,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34820344,95.000,Korišteno,Sarajevo - Centar,"Omera Stupca, 7",51.0,2,Prizemlje,Struja,Parket,34820344,84160,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34825667,300.000,Korišteno,Ilidža,Rustempašina,78.0,5,1,Centralno (gradsko),Parket,34825667,1978,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
34828733,270.000,Novo,Stari Grad,Tekija - Čikma,77.0,3,1,Centralno (Plin),Nije uneseno,34828733,4585,1970-1979,Da,8m2,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
34837379,300.000,Korišteno,"Sarajevo, Novi Grad",Milana Preloga,60.0,4,1,Centralno (Plin),Ostalo,34837379,3957,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34844946,95.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,40.0,1,5,Centralno (gradsko),Nije uneseno,34844946,11396,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34847301,850.000,Korišteno,Novo Sarajevo,Bihaćka,700.0,5,2,Centralno (Plin),Ostalo,34847301,5830,2010-2019,Da,7,Nije uneseno,Da,Da,Nije uneseno,True,Nije uneseno
34875495,153.000,Korišteno,Ilidža,Stupska,64.0,2,12,Centralno (Kotlovnica),Nije uneseno,34875495,3246,2010-2020,Da,4,Da,Da,Nije uneseno,Da,True,Nije uneseno
34899898,380.000,Korišteno,Sarajevo - Centar,jadranska 1,120.0,3,3,Centralno (Plin),Parket,34899898,5872,Prije 1950,Da,12,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Da
34901268,Po dogovoru,Korišteno,Novo Sarajevo,Porodice Ribar,138.0,4,4,Centralno (gradsko),Nije uneseno,34901268,8749,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34901666,Po dogovoru,Korišteno,Sarajevo - Centar,Merhemića Trg,136.0,5,1,Centralno (gradsko),Nije uneseno,34901666,5184,Nije uneseno,Nije uneseno,5,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
34903168,90.000,Korišteno,Ilidža,VELIKA ALEJA,56.0,2,Prizemlje,Plin,Parket,34903168,17813,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,True,Da
34912290,469.000,Korišteno,Sarajevo - Centar,Titova,116.0,4,1,Centralno (Plin),Parket,34912290,7295,1950-1959,Da,5,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34942208,270.000,Korišteno,Sarajevo - Centar,Ćemaluša,85.0,2,3,Centralno (Plin),Parket,34942208,2757,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34947505,147.900,Korišteno,Ilidža,Nije uneseno,87.0,3,4,Centralno (Plin),Nije uneseno,34947505,3133,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34975008,320.000,Korišteno,Sarajevo - Centar,Tešanjska,88.0,4,5,Centralno (gradsko),Laminat,34975008,11522,1990-1999,Da,20,Da,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
34979696,Po dogovoru,Korišteno,Sarajevo - Centar,Ejuba Ademovica,98.0,4,Visoko prizemlje,Centralno (gradsko),Parket,34979696,3661,Nije uneseno,Da,Ni.e uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
34989977,120.000,Korišteno,Stari Grad,Nije uneseno,42.0,1,Visoko prizemlje,Plin,Nije uneseno,34989977,3380,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
34995134,205.000,Korišteno,Stari Grad,Huremeša,150.0,4,3,Centralno (Plin),Nije uneseno,34995134,2662,1990-1999,Da,10,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35030703,139.000,Korišteno,"Sarajevo, Novi Grad",Adema Buće,92.0,3,3,Centralno (Plin),Nije uneseno,35030703,4625,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35033435,142.000,Korišteno,"Sarajevo, Novi Grad",Adema Buće,93.0,3,3,Centralno (Plin),Parket,35033435,3204,1960-1969,Da,10,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35040911,398.000,Korišteno,Sarajevo - Centar,Nije uneseno,74.0,2,2,Plin,Parket,35040911,2787,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35041122,398.000,Korišteno,Sarajevo - Centar,Nije uneseno,105.0,3,Prizemlje,Plin,Parket,35041122,5038,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
35041966,250.000,Korišteno,Stari Grad,Nije uneseno,140.0,4,5,Centralno (Plin),Nije uneseno,35041966,3324,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35049465,150.000,Korišteno,Sarajevo - Centar,Titova,62.0,3,5,Plin,Parket,35049465,12049,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
35055572,395.000,Korišteno,Sarajevo - Centar,Nije uneseno,177.0,5,1,Plin,Parket,35055572,1745,Nije uneseno,Da,12,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35062487,119.000,Korišteno,"Sarajevo, Novi Grad",Nerkeza Smailagića,54.0,2,5,Centralno (Kotlovnica),Parket,35062487,4418,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35073247,95.000,Korišteno,"Sarajevo, Novi Grad",Adema Buće,53.0,2,7,Centralno (Plin),Parket,35073247,5828,2000-2009,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35091933,398.000,Korišteno,Sarajevo - Centar,Hakije Kulenovića,110.0,4,Nije uneseno,Centralno (gradsko),Parket,35091933,5823,1980-1989,Nije uneseno,55,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
35110773,145.000,Korišteno,Ilidža,"Ilidža, Lužani, Hamze Čelenke 3.",53.0,2,5,Centralno (Plin),Parket,35110773,3934,2000-2009,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35113358,2.495.000,Korišteno,Sarajevo - Centar,Skenderija,650.0,4,3,Centralno (Plin),Parket,35113358,8190,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,True,Nije uneseno
35129316,97.000,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,36.0,1,Visoko prizemlje,Centralno (Plin),Parket,35129316,6734,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35131554,287.000,Korišteno,Sarajevo - Centar,Obala Kulina bana,118.0,3,3,Centralno (Plin),Parket,35131554,5737,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35186079,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,67.8,2,1,Struja,Nije uneseno,35186079,7277,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35193846,Po dogovoru,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,47.0,3,4,Struja,Nije uneseno,35193846,11738,Nije uneseno,Da,7,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35200359,250.000,Korišteno,Sarajevo - Centar,Nije uneseno,77.0,3,1,Plin,Nije uneseno,35200359,2309,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35201581,270.000,Korišteno,Stari Grad,Mula Mustafe Bašeskije,96.0,4,4,Centralno (Plin),Parket,35201581,2050,Nije uneseno,Da,3,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35202695,398.000,Korišteno,Sarajevo - Centar,Hakije Kulenovića,105.0,4,Prizemlje,Centralno (gradsko),Parket,35202695,3018,Nije uneseno,Da,58,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Da
35204759,Po dogovoru,Korišteno,Sarajevo - Centar,Titova ulica,64.0,2,1,Struja,Nije uneseno,35204759,6734,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35214714,245.000,Korišteno,Sarajevo - Centar,Tabašnica,112.0,4,2,Struja,Brodski,35214714,5122,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35225379,398.000,Korišteno,Stari Grad,Ćumurija,74.0,2,2,Centralno (Plin),Parket,35225379,2298,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
35240410,184.555,Novo,"Sarajevo, Novi Grad",Ramiza Salčina,85.0,3,2,Centralno (Plin),Parket,35240410,3283,2010-2019,Da,4,Da,Da,Da,Da,True,Nije uneseno
35240543,179.555,Korišteno,"Sarajevo, Novi Grad",Ramiza Salčina,85.0,3,3,Centralno (Plin),Parket,35240543,3366,2010-2019,Da,4,Da,Da,Da,Da,True,Da
35240643,177.300,Novo,"Sarajevo, Novi Grad",Ramiza Salčina,80.0,3,1,Centralno (Plin),Nije uneseno,35240643,3543,Nije uneseno,Da,4,Da,Da,Da,Da,True,Nije uneseno
35241370,239.000,Korišteno,Sarajevo - Centar,Čekaluša,132.0,4,4,Centralno (Plin),Nije uneseno,35241370,6336,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35276492,124.500,Korišteno,"Sarajevo, Novi Grad",Ul. Hakije Turajlića,71.0,3,1,Struja,Nije uneseno,35276492,13274,1980-1989,Da,4m2,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
35286436,145.000,Korišteno,"Sarajevo, Novi Grad",Teheranski trg,71.0,4,9,Centralno (gradsko),Laminat,35286436,6985,1980-1989,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35288392,129.900,Korišteno,Novo Sarajevo,Adema Buče,57.0,2,3,Centralno (Plin),Nije uneseno,35288392,6524,2000-2009,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
35289317,530.000,Korišteno,Stari Grad,Nije uneseno,140.0,5,2,Struja,Nije uneseno,35289317,4969,Nije uneseno,Da,5,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
