id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm,x,y,Point
39773682,162.570,Novo,"Sarajevo, Novi Grad",Adema Buće,68.0,3,2,Centralno (Plin),Nije uneseno,39773682,242,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.85670702104825,18.365914783789048,"(43.85670702104825, 18.365914783789048)"
39773982,249.600,Novo,"Sarajevo, Novi Grad",Adema Buće,97.0,4,7,Centralno (Plin),Nije uneseno,39773982,349,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.85571676722126,18.366086445166,"(43.85571676722126, 18.366086445166)"
39777895,109.000,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,61.0,3,Visoko prizemlje,Centralno (gradsko),Nije uneseno,39777895,5826,Nije uneseno,Da,4,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.86709624405957,18.40431084093933,"(43.86709624405957, 18.40431084093933)"
39781983,Po dogovoru,Novo,Ilidža,500692,50.0,2,5,Centralno (Kotlovnica),Parket,39781983,880,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.83982636414714,18.322355617626954,"(43.83982636414714, 18.322355617626954)"
39782018,159.000,Novo,Sarajevo - Centar,Mis Irbina,39.0,1,5,Plin,Parket,39782018,1869,1970-1979,Nije uneseno,nnema,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
39782320,103.000,Korišteno,Stari Grad,Hadžiabdinica,32.0,1,2,Centralno (Plin),Parket,39782320,1212,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.854214947740275,18.42449373593749,"(43.854214947740275, 18.42449373593749)"
39783728,103.000,Korišteno,Stari Grad,Hadžiabdinica,32.0,1,1,Centralno (Plin),Parket,39783728,1109,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.85424589420067,18.424407905249012,"(43.85424589420067, 18.424407905249012)"
39783927,55.000,Korišteno,"Sarajevo, Novi Grad",Gatačka  Švrakino,26.0,1,Suteren,Centralno (Plin),Brodski,39783927,2705,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.844474686167,18.361601791693,"(43.844474686167, 18.361601791693)"
39784078,Po dogovoru,Korišteno,Ilidža,PEJTON ILIDŽA,116.0,4,3,Plin,Nije uneseno,39784078,1031,2000-2009,Da,10 i više,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.835430743587395,18.30394493494873,"(43.835430743587395, 18.30394493494873)"
39785934,Po dogovoru,Korišteno,Stari Grad,Sime Milutinovića Sarajlije 15,67.95,3,1,Plin,Parket,39785934,469,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8600326,18.4299869,"(43.8600326, 18.4299869)"
39786057,68.000,Korišteno,"Sarajevo, Novi Grad",Trg Sarajevske olimpijade,30.0,1,2,Centralno (gradsko),Laminat,39786057,8536,1980-1989,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.831016994118286,18.349306545568833,"(43.831016994118286, 18.349306545568833)"
39786345,144.000,Korišteno,Stari Grad,Petrakijina 14,68.0,3,Prizemlje,Centralno (Plin),Nije uneseno,39786345,1033,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.8600326,18.4299869,"(43.8600326, 18.4299869)"
39786504,275.000,Korišteno,"Sarajevo, Novi Grad",Dzemala Bijedica,84.0,4,2,Centralno (Kotlovnica),Parket,39786504,689,2010-2019,Da,21,Nije uneseno,Da,Da,Da,True,Nije uneseno,43.84507050000001,18.3405089,"(43.84507050000001, 18.3405089)"
39787828,139.000,Korišteno,Novo Sarajevo,Hamdije Čemerlića,56.0,2,7,Centralno (Plin),Nije uneseno,39787828,6665,Nije uneseno,Da,3,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84943341149721,18.393726014294437,"(43.84943341149721, 18.393726014294437)"
39794632,165.000,Korišteno,"Sarajevo, Novi Grad",Rudolfa Rude Tomića,59.0,2,2,Centralno (Plin),Parket,39794632,784,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.829886998020456,18.33788033516539,"(43.829886998020456, 18.33788033516539)"
39795819,205.000,Korišteno,Sarajevo - Centar,Fra Anđela Zvizdovića,57.0,3,4,Struja,Laminat,39795819,1240,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.857295262151915,18.406757015560913,"(43.857295262151915, 18.406757015560913)"
39797466,135.000,Korišteno,Novo Sarajevo,Malta,54.0,2,3,Centralno (gradsko),Parket,39797466,5480,1980-1989,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85297696095721,18.378061913647464,"(43.85297696095721, 18.378061913647464)"
39798593,97.500,Korišteno,"Sarajevo, Novi Grad",Branisala Nušića,45.0,1,7,Centralno (gradsko),Parket,39798593,3974,2010-2020,Da,"5,58m²",Da,Da,Nije uneseno,Da,True,Nije uneseno,43.834243818131,18.342077806592,"(43.834243818131, 18.342077806592)"
39798599,144.500,Korišteno,"Sarajevo, Novi Grad",Omladinskih radnih brigada,74.0,3,8,Centralno (gradsko),Parket,39798599,4129,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.82821518373244,18.34860917122496,"(43.82821518373244, 18.34860917122496)"
39800074,155.000,Korišteno,Novo Sarajevo,Porodice Ribar,58.0,2,4,Centralno (gradsko),Parket,39800074,1624,1970-1979,Da,2x4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.847560970656,18.382331990399,"(43.847560970656, 18.382331990399)"
39802518,125.000,Korišteno,Lukavica,Nije uneseno,77.0,3,Visoko prizemlje,Centralno (gradsko),Nije uneseno,39802518,630,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.827606111132,18.356750495732,"(43.827606111132, 18.356750495732)"
39811559,199.000,Korišteno,Sarajevo - Centar,Čobanija,71.0,3,Visoko prizemlje,Centralno (gradsko),Laminat,39811559,601,1970-1979,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85501303432525,18.420908350323487,"(43.85501303432525, 18.420908350323487)"
39818510,80.000,Korišteno,Novo Sarajevo,Bulevar Meše Selimovića,35.0,1,6,Centralno (gradsko),Parket,39818510,3619,1970-1979,Nije uneseno,nema,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85053208908915,18.373330496945194,"(43.85053208908915, 18.373330496945194)"
39822054,128.000,Korišteno,Ilidža,Nije uneseno,61.0,3,8,Centralno (gradsko),Nije uneseno,39822054,154,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.842337512905,18.333098106086,"(43.842337512905, 18.333098106086)"
39822295,118.000,Korišteno,Sarajevo - Centar,Kranjčevićeva,38.0,2,5,Struja,Laminat,39822295,5267,1950-1959,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.858037934404,18.407765526151,"(43.858037934404, 18.407765526151)"
39823913,Po dogovoru,Korišteno,Ilidža,Ismeta Alajbegovića Šerbe,43.0,1,1,Centralno (gradsko),Nije uneseno,39823913,1573,Nije uneseno,Da,3,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.843633576573815,18.31943737421875,"(43.843633576573815, 18.31943737421875)"
39825287,230.000,Korišteno,Sarajevo - Centar,Odobašina,85.0,4,2,Centralno (gradsko),Parket,39825287,1804,1980-1989,Da,8,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,43.861511351608,18.408559460019,"(43.861511351608, 18.408559460019)"
39830357,84.000,Korišteno,Novo Sarajevo,Trg Heroja,36.0,1,14,Centralno (gradsko),Parket,39830357,4583,1970-1979,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84878348001437,18.38464941898804,"(43.84878348001437, 18.38464941898804)"
39830370,129.000,Korišteno,Ilidža,Željeznička,52.0,2,Visoko prizemlje,Centralno (Plin),Parket,39830370,1348,2010-2020,Da,20m2,Da,Da,Nije uneseno,Da,True,Da,43.83409798226029,18.302646651864052,"(43.83409798226029, 18.302646651864052)"
39831041,129.000,Korišteno,Novo Sarajevo,Šibenska,69.0,3,3,Struja,Parket,39831041,4963,Prije 1950,Nije uneseno,nema,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.853123959552484,18.391741179623416,"(43.853123959552484, 18.391741179623416)"
39831955,259.356,Korišteno,"Sarajevo, Novi Grad",Adema Buće,100.0,4,7,Plin,Parket,39831955,276,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84507050000001,18.3405089,"(43.84507050000001, 18.3405089)"
39833751,135.000,Korišteno,Sarajevo - Centar,Ismeta Mujezinovića,48.0,1,2,Centralno (Plin),Nije uneseno,39833751,3576,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.86986529032181,18.417378563259888,"(43.86986529032181, 18.417378563259888)"
39834844,115.000,Korišteno,"Sarajevo, Novi Grad",Prvomajska,54.0,2,1,Centralno (gradsko),Laminat,39834844,1289,2010-2019,Da,3,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84219196770726,18.35564728768004,"(43.84219196770726, 18.35564728768004)"
39835049,450.000,Korišteno,Sarajevo - Centar,Danijela Ozme,119.0,5,7,Centralno (gradsko),Laminat,39835049,6202,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.859353060489,18.412236768578,"(43.859353060489, 18.412236768578)"
39835539,104.000,Korišteno,Stari Grad,Hadžiabdinica,31.0,1,1,Plin,Parket,39835539,1327,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8600326,18.4299869,"(43.8600326, 18.4299869)"
